iphone,gen,pro,plus,storage,color,price,cellular,unlocked,model,gsm,title,url
"iphone","7","","plus","128gb","gold","289.99","","unlocked","","","apple iphone 7 plus   128gb gold  (unlocked ) grade c","https://www.ebay.com/itm/apple-iphone-7-plus-128gb-gold-unlocked-grade-c/254428473974?hash=item3b3d1e6a76:g:du4aaosw1mzdydyb"
"iphone","7","","plus","other","","309.99","","unlocked","","","unlocked iphone 7 plus bundle + free bonus","https://www.ebay.com/itm/unlocked-iphone-7-plus-bundle-free-bonus/333527981321?hash=item4da7d11d09:g:p1saaoswec5dg76m"
"iphone","7","","plus","256gb","black","400.00","at&t","","a1784","gsm","apple iphone 7 plus   256gb   jet black (at&t) a1784 (gsm)","https://www.ebay.com/itm/apple-iphone-7-plus-256gb-jet-black-at-t-a1784-gsm/382644718129?hash=item5917670a31:g:mpmaaosw5qjb-bx~"
"iphone","7","","","32gb","gold","200.00","","","a1778","gsm","apple iphone 7   32gb   rose gold (t mobile) a1778 (gsm)","https://www.ebay.com/itm/apple-iphone-7-32gb-rose-gold-t-mobile-a1778-gsm/352928693258?hash=item522c307c0a:g:qoqaaoswcojegujh"
"iphone","8","","","256gb","silver","379.00","","","mobile) a 1905 mq7v2ll/a","","apple iphone 8   256gb   silver (t mobile) a 1905 mq7v2ll/a 30 day warranty","https://www.ebay.com/itm/apple-iphone-8-256gb-silver-t-mobile-a-1905-mq7v2ll-a-30-day-warranty/124054820749?hash=item1ce23e578d:g:jhyaaoswh~pefplm"
"iphone","7","","","32gb","gold","130.00","at&t","unlocked","","","apple iphone 7   32gb  rose gold  (at&t ) b unlocked","https://www.ebay.com/itm/apple-iphone-7-32gb-rose-gold-at-t-b-unlocked/193257200248?hash=item2cff06da78:g:wdcaaoswbejdjdes"
"iphone","7","","","256gb","black","170.74","","","a1660","a1660","apple iphone 7 a1660 256gb black! free delivery! on xfinity network!","https://www.ebay.com/itm/apple-iphone-7-a1660-256gb-black-free-delivery-on-xfinity-network/193294254792?hash=item2d013c42c8:g:xngaaoswvc9egc-v"
"iphone","7","","","32gb","gold","165.00","sprint","","a1660","gsm","apple iphone 7   32gb   rose gold (sprint) a1660 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-7-32gb-rose-gold-sprint-a1660-cdma-gsm/143529319930?hash=item216b039dfa:g:k-uaaoswtyxeqxu4"
"iphone","6s","","","16gb","gold","99.99","","unlocked","mkrw2ll/a","gsm","apple iphone 6s   16gb   gold (unlocked) mkrw2ll/a a1688 (cdma   gsm)","https://www.ebay.com/itm/apple-iphone-6s-16gb-gold-unlocked-mkrw2ll-a-a1688-cdma-gsm/233564674318?hash=item36618a190e:g:hcoaaoswpsxeiiip"
"iphone","8","","","64gb","gold","279.00","at&t","","mq6x2ll/a","a1905","apple iphone 8   64gb   gold (at&t) a1905  mq6x2ll/a 30 day warranty excellent","https://www.ebay.com/itm/apple-iphone-8-64gb-gold-at-t-a1905-mq6x2ll-a-30-day-warranty-excellent/124056062370?hash=item1ce25149a2:g:r1iaaosw2xzejz42"
"iphone","8","","","64gb","gold","308.75","","unlocked","a1905","a1905","apple iphone 8 64gb unlocked smartphone   gold (a1905)","https://www.ebay.com/itm/apple-iphone-8-64gb-unlocked-smartphone-gold-a1905/193288973266?hash=item2d00ebabd2:g:rsmaaoswrdree3gu"
"iphone","7","","","128gb","gold","249.00","","unlocked","a1660","gsm","apple iphone 7   128gb   rose gold (unlocked) a1660 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-7-128gb-rose-gold-unlocked-a1660-cdma-gsm/303394909102?hash=item46a3beebae:g:jmsaaoswfv9d61bp"
"iphone","se","","","32gb","gray","59.99","","unlocked","a1662","gsm","apple iphone se 32gb gsm unlocked   space gray smartphone a1662 32 gb 12mp a9 4g","https://www.ebay.com/itm/apple-iphone-se-32gb-gsm-unlocked-space-gray-smartphone-a1662-32-gb-12mp-a9-4g/183532717146?hash=item2abb67045a:g:wk0aaoswvbzefayg"
"iphone","8","","","64gb","gray","269.00","","unlocked","a1863","gsm","used   great    apple iphone 8   64gb   space gray (unlocked) a1863 (cdma + gsm)","https://www.ebay.com/itm/used-great-apple-iphone-8-64gb-space-gray-unlocked-a1863-cdma-gsm/283725440815?hash=item420f5aa72f:g:vgcaaoswlr1eb6wr"
"iphone","other","","","other","","250.00","","","","","iphone 6s","https://www.ebay.com/itm/iphone-6s/222743978686?hash=item33dc9362be:g:lhaaaoswem1ainhw"
"iphone","8","","","64gb","silver","269.00","","unlocked","a1905","gsm","apple iphone 8   64gb   silver (unlocked) a1905 (gsm) (d12) functional a  grade","https://www.ebay.com/itm/apple-iphone-8-64gb-silver-unlocked-a1905-gsm-d12-functional-a-grade/383471754824?hash=item5948b29e48:g:v2waaoswpphedpga"
"iphone","6s","","plus","32gb","gold","164.97","at&t","","","","iphone 6s plus 32gb gold (at&t) great condition","https://www.ebay.com/itm/iphone-6s-plus-32gb-gold-at-t-great-condition/323979164672?hash=item4b6ea9bc00:g:xi0aaoswltfdzfno"
"iphone","6s","","","16gb","gray","200.00","at&t","","a1633","gsm","apple iphone 6s   16gb   space gray (at&t) a1633 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-16gb-space-gray-at-t-a1633-cdma-gsm/183686053552?hash=item2ac48abeb0:g:5nsaaoswebxczbhr"
"iphone","6","","","32gb","gray","299.99","","","a1586","gsm","apple iphone 6   32gb   space gray (virgin mobile) a1586 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6-32gb-space-gray-virgin-mobile-a1586-cdma-gsm/132880645842?hash=item1ef04dbed2:g:rjkaaoswz8pcclef"
"iphone","6","","p","64gb","gold","289.00","","unlocked","","gsm","apple iphone 6+ plus   64gb   gold (gsm unlocked)","https://www.ebay.com/itm/apple-iphone-6-plus-64gb-gold-gsm-unlocked/293499798821?hash=item4455f38525:g:mvqaaosw~afdw2ve"
"iphone","8","","","64gb","gold","315.00","","","a1905","gsm","apple iphone 8   64gb   gold (t mobile) a1905 (gsm)","https://www.ebay.com/itm/apple-iphone-8-64gb-gold-t-mobile-a1905-gsm/283693363021?hash=item420d712f4d:g:y54aaoswep9d4xfe"
"iphone","7","","","32gb","gold","260.00","sprint","","a1660","gsm","apple iphone 7   32gb   rose gold (sprint) a1660 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-7-32gb-rose-gold-sprint-a1660-cdma-gsm/312366876963?hash=item48ba844923:g:cj0aaoswtxjb7cco"
"iphone","7","","","32gb","black","349.00","sprint","","a1660","gsm","apple iphone 7   32gb   black (sprint) a1660 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-7-32gb-black-sprint-a1660-cdma-gsm/163293966168?hash=item2605142f58:g:vyqaaosw1ivbttcz"
"iphone","7","","","32gb","black","125.00","verizon","","a1660","gsm","apple iphone 7   32gb   black (verizon) a1660 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-7-32gb-black-verizon-a1660-cdma-gsm/264630908241?hash=item3d9d3b3551:g:sfwaaoswqzfeqrfs"
"iphone","7","","","32gb","gold","274.99","","unlocked","a1778","gsm","apple iphone 7   32gb   rose gold (unlocked) a1778 (gsm)","https://www.ebay.com/itm/apple-iphone-7-32gb-rose-gold-unlocked-a1778-gsm/202867872728?hash=item2f3bde13d8:g:3eiaaosw2o1edis~"
"iphone","8","","","64gb","gold","333.00","verizon","","mq742ll/a","a1863","apple iphone 8   64gb   gold (verizon) a1863  mq742ll/a 30 day warranty","https://www.ebay.com/itm/apple-iphone-8-64gb-gold-verizon-a1863-mq742ll-a-30-day-warranty/124059708567?hash=item1ce288ec97:g:rrsaaoswaj9ek2e6"
"iphone","7","","","32gb","black","129.99","","unlocked","a1660","gsm","good   apple iphone 7   32gb   black (unlocked) a1660 (cdma + gsm)","https://www.ebay.com/itm/good-apple-iphone-7-32gb-black-unlocked-a1660-cdma-gsm/283807460761?hash=item42143e2d99:g:80waaoswy~pey9ui"
"iphone","7","","","32gb","","145.00","sprint","unlocked","","gsm","apple iphone 7   32gb  sliver sprint (gsm/cdma unlocked) 10/10","https://www.ebay.com/itm/apple-iphone-7-32gb-sliver-sprint-gsm-cdma-unlocked-10-10/184079055728?hash=item2adbf77b70:g:wdcaaoswbejdjdes"
"iphone","7","","plus","32gb","gold","299.99","","unlocked","","gsm","apple iphone 7 plus   32gb gold (cdma/gsm unlocked ) grade a+","https://www.ebay.com/itm/apple-iphone-7-plus-32gb-gold-cdma-gsm-unlocked-grade-a/264560624196?hash=item3d990ac244:g:du4aaosw1mzdydyb"
"iphone","other","","","64gb","gray","334.00","at&t","unlocked","m unlocked tmobile at&t a1905 mq6v2ll/a mq6y2ll/a","gsm","apple iphone8 64gb spacegray gsm unlocked tmobile at&t a1905 mq6v2ll/a mq6y2ll/a","https://www.ebay.com/itm/apple-iphone8-64gb-spacegray-gsm-unlocked-tmobile-at-t-a1905-mq6v2ll-a-mq6y2ll-a/124058677488?hash=item1ce27930f0:g:uhgaaosweorej1ps"
"iphone","7","","","32gb","gold","125.00","sprint","","a1660","gsm","apple iphone 7   32gb   rose gold (sprint) a1660 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-7-32gb-rose-gold-sprint-a1660-cdma-gsm/392665329042?hash=item5b6cad6d92:g:a6uaaoswm1denlcy"
"iphone","7","","","32gb","black","199.99","at&t","","a1778","gsm","apple iphone 7   32gb   black (at&t) a1778 (gsm) good shape","https://www.ebay.com/itm/apple-iphone-7-32gb-black-at-t-a1778-gsm-good-shape/183975479446?hash=item2ad5cb0896:g:ltoaaoswyxpcfxj~"
"iphone","8","","","256gb","silver","285.00","at&t","","","","apple iphone 8   256gb   silver (at&t)","https://www.ebay.com/itm/apple-iphone-8-256gb-silver-at-t/333487117290?hash=item4da56193ea:g:rhsaaoswg11ejjzy"
"iphone","8","","","64gb","silver","249.00","","unlocked","a1863","gsm","used   excellent   apple iphone 8   64gb   silver (unlocked) a1863 (cdma + gsm)","https://www.ebay.com/itm/used-excellent-apple-iphone-8-64gb-silver-unlocked-a1863-cdma-gsm/283656911348?hash=item420b44f9f4:g:3hmaaoswtw9dtf~n"
"iphone","7","","","32gb","black","178.26","","","","","new matte black t mobile 32gb apple iphone 7 smart phone gn95","https://www.ebay.com/itm/new-matte-black-t-mobile-32gb-apple-iphone-7-smart-phone-gn95/133390090995?hash=item1f0eab42f3:g:iswaaoswryhelz6e"
"iphone","7","","","128gb","gold","400.00","","","a1778","gsm","apple iphone 7   128gb   rose gold (t mobile) a1778 (gsm)","https://www.ebay.com/itm/apple-iphone-7-128gb-rose-gold-t-mobile-a1778-gsm/273517325306?hash=item3faee72bfa:g:ksgaaoswcbrby1f7"
"iphone","8","","","64gb","gold","269.00","","unlocked","a1863","gsm","used   excellent    apple iphone 8   64gb   gold (unlocked) a1863 (cdma + gsm)","https://www.ebay.com/itm/used-excellent-apple-iphone-8-64gb-gold-unlocked-a1863-cdma-gsm/283655094274?hash=item420b294002:g:~kkaaoswgc9ds7gv"
"iphone","8","","","64gb","gray","585.00","at&t","","a1905","gsm","apple iphone 8   64gb   space gray (at&t) a1905 (gsm)","https://www.ebay.com/itm/apple-iphone-8-64gb-space-gray-at-t-a1905-gsm/332607747864?hash=item4d70f77718:g:tteaaosw-olahui5"
"iphone","8","","","64gb","gray","274.99","","unlocked","a1863","gsm","good   apple iphone 8   64gb   space gray (unlocked) a1863 (cdma + gsm)","https://www.ebay.com/itm/good-apple-iphone-8-64gb-space-gray-unlocked-a1863-cdma-gsm/283763841870?hash=item4211a49b4e:g:3keaaoswfcnemfa6"
"iphone","7","","","32gb","black","173.97","sprint","unlocked","a1660","gsm","apple iphone 7 (unlocked) 32gb   black (sprint) a1660 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-7-unlocked-32gb-black-sprint-a1660-cdma-gsm/223785446717?hash=item341aa6ed3d:g:2esaaosw4dnd7eh0"
"iphone","6","","plus","64gb","silver","350.00","","","a1522","gsm","apple iphone 6 plus   64gb   silver (t mobile) a1522 (gsm)","https://www.ebay.com/itm/apple-iphone-6-plus-64gb-silver-t-mobile-a1522-gsm/202443885149?hash=item2f22988a5d:g:5f4aaoswiivbpcn8"
"iphone","8","","plus","64gb","silver","400.00","at&t","","a1897","gsm","apple iphone 8 plus   64gb   silver (at&t) a1897 (gsm)","https://www.ebay.com/itm/apple-iphone-8-plus-64gb-silver-at-t-a1897-gsm/143397279474?hash=item216324d6f2:g:aqqaaoswpa9dka9x"
"iphone","7","","","128gb","black","400.00","","unlocked","a1778","gsm","apple iphone 7   128gb   black (unlocked) a1778 (gsm)","https://www.ebay.com/itm/apple-iphone-7-128gb-black-unlocked-a1778-gsm/183855273751?hash=item2acea0d717:g:kjaaaoswe7ldc9yg"
"iphone","x","","","64gb","gray","480.00","","unlocked","a1901","gsm","apple iphone x   64gb   space gray (unlocked) a1901 (gsm)","https://www.ebay.com/itm/apple-iphone-x-64gb-space-gray-unlocked-a1901-gsm/193430456656?hash=item2d095a8950:g:vzcaaoswatjenmzw"
"iphone","7","","plus","128gb","black","300.00","sprint","","a1661","gsm","apple iphone 7 plus   128gb   black (sprint) a1661 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-7-plus-128gb-black-sprint-a1661-cdma-gsm/362923352433?hash=item547feae171:g:puyaaosw8hbeubur"
"iphone","7","","","32gb","black","250.00","at&t","","a1778","gsm","great condition apple iphone 7   32gb   black (at&t) a1778 (gsm)","https://www.ebay.com/itm/great-condition-apple-iphone-7-32gb-black-at-t-a1778-gsm/143383865465?hash=item2162582879:g:9qcaaosw5rfdfqm1"
"iphone","7","","plus","256gb","gold","258.00","at&t","unlocked","","","apple iphone 7 plus 256gb rose gold   unlocked at&t t mobile only 7434131","https://www.ebay.com/itm/apple-iphone-7-plus-256gb-rose-gold-unlocked-at-t-t-mobile-only-7434131/373025593236?hash=item56da0ed794:g:wiuaaoswnszem3wl"
"iphone","7","","plus","128gb","black","329.00","","","a1784","gsm","apple iphone 7 plus   128gb   jet black (t mobile) a1784 (gsm)","https://www.ebay.com/itm/apple-iphone-7-plus-128gb-jet-black-t-mobile-a1784-gsm/303365275031?hash=item46a1fabd97:g:symaaosw4pjdz4vg"
"iphone","8","","","64gb","","300.00","at&t","","a1905","gsm","apple iphone 8   64gb   white (at&t) a1905 (gsm)","https://www.ebay.com/itm/apple-iphone-8-64gb-white-at-t-a1905-gsm/183992441364?hash=item2ad6cdda14:g:yb0aaoswhx9dobb4"
"iphone","7","","plus","32gb","gold","419.99","","","a1661","gsm","apple iphone 7 plus   32gb   rose gold (locked) a1661 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-7-plus-32gb-rose-gold-locked-a1661-cdma-gsm/223178353139?hash=item33f67769f3:g:xkwaaoswoffbjyuh"
"iphone","7","","","32gb","black","200.00","sprint","","a1660","gsm","apple iphone 7   32gb   jet black (sprint) a1660 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-7-32gb-jet-black-sprint-a1660-cdma-gsm/133144108747?hash=item1f0001decb:g:v3iaaoswk6zdvna-"
"iphone","7","","","32gb","silver","169.99","","unlocked","a1660","gsm","used   good   apple iphone 7   32gb   silver (unlocked) a1660 (cdma + gsm)","https://www.ebay.com/itm/used-good-apple-iphone-7-32gb-silver-unlocked-a1660-cdma-gsm/283774035922?hash=item42124027d2:g:9aaaaoswscdeocyu"
"iphone","6","","","16gb","gold","169.95","at&t","","","gsm","apple iphone 6   16gb   gold (at&t) gsm","https://www.ebay.com/itm/apple-iphone-6-16gb-gold-at-t-gsm/282806301900?hash=item41d891b4cc:g:bbmaaosw4dxawdj7"
"iphone","xr","","","64gb","black","499.00","verizon","","a1984","gsm","apple iphone xr   64gb   black (verizon) a1984 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-xr-64gb-black-verizon-a1984-cdma-gsm/333579577637?hash=item4daae46925:g:2q8aaoswwnpenpzt"
"iphone","7","","","128gb","gold","217.00","sprint","","a1660","gsm","apple iphone 7   128gb   rose gold (sprint) a1660 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-7-128gb-rose-gold-sprint-a1660-cdma-gsm/283346986831?hash=item41f8cbe74f:g:~dkaaoswlnbx454h"
"iphone","7","","plus","other","","500.00","","","","","iphone 7 plus/ bundle","https://www.ebay.com/itm/iphone-7-plus-bundle/263949395637?hash=item3d749c26b5:g:jduaaoswmhpbpezp"
"iphone","8","","","64gb","silver","250.00","sprint","","","","apple iphone 8   64gb   silver (sprint) excellent condition","https://www.ebay.com/itm/apple-iphone-8-64gb-silver-sprint-excellent-condition/254479695358?hash=item3b402bfdfe:g:lseaaosw7olegwha"
"iphone","7","","","32gb","gold","300.00","sprint","","a1660","gsm","apple iphone 7   32gb   gold (sprint) a1660 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-7-32gb-gold-sprint-a1660-cdma-gsm/333002707655?hash=item4d888212c7:g:6coaaoswo7dcnamp"
"iphone","6s","","plus","128gb","gold","209.97","","","","","iphone 6s plus 128gb rose gold (t mobile) great condition","https://www.ebay.com/itm/iphone-6s-plus-128gb-rose-gold-t-mobile-great-condition/223748561923?hash=item3418741c03:g:vb8aaoswsvvdzg1g"
"iphone","7","","","32gb","black","174.79","verizon","","a1660","a1660","apple iphone 7 32gb 4.7" smartphone | verizon | black | a1660","https://www.ebay.com/itm/apple-iphone-7-32gb-4-7-smartphone-verizon-black-a1660/383493089648?hash=item5949f82970:g:qlsaaoswzrlei5n1"
"iphone","other","","","other","","206.78","","","","","iphone 6","https://www.ebay.com/itm/iphone-6/142629460652?hash=item213560daac:g:vasaaoswcofaobuf"
"iphone","7","","plus","256gb","black","239.00","at&t","unlocked","","","apple iphone 7 plus 256gb black unlocked at&t tmobile only w/ 100% batt! 7434028","https://www.ebay.com/itm/apple-iphone-7-plus-256gb-black-unlocked-at-t-tmobile-only-w-100-batt-7434028/373024185838?hash=item56d9f95dee:g:qa4aaoswby1emart"
"iphone","x","","","256gb","gray","630.00","at&t","","a1901","gsm","apple iphone x   256gb   space gray (at&t) a1901 (gsm)","https://www.ebay.com/itm/apple-iphone-x-256gb-space-gray-at-t-a1901-gsm/373026285725?hash=item56da19689d:g:uguaaosww2tem0p8"
"iphone","7","","","32gb","black","260.00","","","a1778","gsm","apple iphone 7   32gb   jet black (metro) a1778 (gsm)","https://www.ebay.com/itm/apple-iphone-7-32gb-jet-black-metro-a1778-gsm/202947341077?hash=item2f409aab15:g:-v8aaoswlfzefrqz"
"iphone","6","","","16gb","gray","210.77","at&t","","","","apple iphone 6   16gb   space gray (at&t)","https://www.ebay.com/itm/apple-iphone-6-16gb-space-gray-at-t/322994044008?hash=item4b33f1fc68:g:mksaaoswlgnav7zx"
"iphone","7","","","128gb","black","300.00","","unlocked","a1778","gsm","apple iphone 7   128gb   black (unlocked) a1778 (gsm)","https://www.ebay.com/itm/apple-iphone-7-128gb-black-unlocked-a1778-gsm/362546135368?hash=item54696f0148:g:i20aaoswllvcu3pt"
"iphone","6","","","16gb","gray","175.00","","unlocked","a1549","gsm","apple iphone 6   16gb   space gray (unlocked) a1549 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6-16gb-space-gray-unlocked-a1549-cdma-gsm/174228222681?hash=item2890cfb2d9:g:7iuaaosw-kdcezaf"
"iphone","7","","","32gb","black","260.00","","","a1778","gsm","apple iphone 7   32gb   black (t mobile) a1778 (gsm)","https://www.ebay.com/itm/apple-iphone-7-32gb-black-t-mobile-a1778-gsm/302905109600?hash=item46868d2c60:g:xl4aaoswrhfbsowk"
"iphone","7","","","128gb","black","385.00","","unlocked","a1778","gsm","apple iphone 7   128gb   black (unlocked) a1778 (gsm)","https://www.ebay.com/itm/apple-iphone-7-128gb-black-unlocked-a1778-gsm/273393093040?hash=item3fa77f89b0:g:u~maaoswr85bal5w"
"iphone","7","","plus","32gb","black","450.00","","","a1784","gsm","apple iphone 7 plus   32gb   black (cricket) a1784 (gsm)","https://www.ebay.com/itm/apple-iphone-7-plus-32gb-black-cricket-a1784-gsm/143491694446?hash=item2168c57f6e:g:h6yaaoswt-beeoni"
"iphone","6","","","128gb","silver","230.00","","","a1549","gsm","apple iphone 6   128gb   silver (metropcs) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-128gb-silver-metropcs-a1549-gsm/253762584224?hash=item3b156dbea0:g:dxaaaoswgdhbrb-8"
"iphone","6","","","other","grey","280.00","","","","","iphone 6 grey","https://www.ebay.com/itm/iphone-6-grey/302537185878?hash=item46709f1a56:g:oisaaoswywjaeu2p"
"iphone","x","","","64gb","gray","475.00","","unlocked","a1901","gsm","apple iphone x   64gb   space gray (unlocked) a1901 (gsm) (ca)","https://www.ebay.com/itm/apple-iphone-x-64gb-space-gray-unlocked-a1901-gsm-ca/353055831733?hash=item5233c476b5:g:hr0aaoswhgxenlyi"
"iphone","6s","","","128gb","silver","250.00","","","","","iphone 6s 128gb   silver","https://www.ebay.com/itm/iphone-6s-128gb-silver/274202601885?hash=item3fd7bfa99d:g:mraaaoswtr9ehtre"
"iphone","7","","plus","32gb","gold","380.00","","unlocked","","","apple iphone 7 plus   32gb   rose gold unlocked)","https://www.ebay.com/itm/apple-iphone-7-plus-32gb-rose-gold-unlocked/273790433093?hash=item3fbf2e7745:g:2~gaaoswpptcpcg7"
"iphone","7","","","32gb","black","289.99","","","","","apple iphone 7   32gb   black   (simple mobile) new & factory sealed","https://www.ebay.com/itm/apple-iphone-7-32gb-black-simple-mobile-new-factory-sealed/324081429893?hash=item4b74c22d85:g:0csaaosw7hhcpolc"
